# Habitat mask points exported from msk
# Mon Jul 01 8:05:20 p.m. 2019 
x y covs
-196.22 323.7 0.593304172158241
-168.26 323.7 0.152889066142961
-140.3 323.7 0.260795593494549
-112.34 323.7 0.931110906880349
-84.38 323.7 0.963927868753672
-56.42 323.7 0.0337132392451167
-28.46 323.7 0.216046288842335
-0.5 323.7 0.801183335715905
27.46 323.7 0.0304850260727108
55.42 323.7 0.866384578403085
83.38 323.7 0.542451096465811
111.34 323.7 0.668540355283767
139.3 323.7 0.288896344136447
167.26 323.7 0.228274257853627
195.22 323.7 0.301151030929759
223.18 323.7 0.0191631098277867
251.14 323.7 0.322692564688623
279.1 323.7 0.0813514841720462
307.06 323.7 0.133052678545937
335.02 323.7 0.400466799736023
-336.02 351.66 0.914721697336063
-308.06 351.66 3.03525011986494e-05
-280.1 351.66 0.126592730171978
-252.14 351.66 0.334633897989988
-224.18 351.66 0.680565163260326
-196.22 351.66 0.245295074535534
-168.26 351.66 0.814563699066639
-140.3 351.66 0.789076777873561
-112.34 351.66 0.97314401390031
-84.38 351.66 0.592674971790984
-56.42 351.66 0.789871005807072
-28.46 351.66 0.214372891467065
-0.5 351.66 0.639268331928179
27.46 351.66 0.0169140051584691
55.42 351.66 0.893999935360625
83.38 351.66 0.876179117709398
111.34 351.66 0.253324918681756
139.3 351.66 0.440605226671323
167.26 351.66 0.701673311181366
195.22 351.66 0.168243204941973
223.18 351.66 0.750732288928702
251.14 351.66 0.69132406054996
279.1 351.66 0.96374072576873
307.06 351.66 0.584075106307864
335.02 351.66 0.339804605580866
-336.02 379.62 0.200636106310412
-308.06 379.62 0.401785970898345
-280.1 379.62 0.756052518263459
-252.14 379.62 0.407514328835532
-224.18 379.62 0.652137025492266
-196.22 379.62 0.99739472870715
-168.26 379.62 0.00957381841726601
-140.3 379.62 0.0470380412880331
-112.34 379.62 0.520877375965938
-84.38 379.62 0.233306809794158
-56.42 379.62 0.966527175158262
-28.46 379.62 0.850419183261693
-0.5 379.62 0.377654974348843
27.46 379.62 0.968374556861818
55.42 379.62 0.70671998988837
83.38 379.62 0.0293186572380364
111.34 379.62 0.0833431826904416
139.3 379.62 0.179751272080466
167.26 379.62 0.976594641571864
195.22 379.62 0.757080026203766
223.18 379.62 0.411665948107839
251.14 379.62 0.311377235222608
279.1 379.62 0.198304890887812
307.06 379.62 0.569706837646663
335.02 379.62 0.0889071912970394
-336.02 407.58 0.382691903505474
-308.06 407.58 0.342994588194415
-280.1 407.58 0.991752038476989
-252.14 407.58 0.165784349897876
-224.18 407.58 0.710904301144183
-196.22 407.58 0.801222978159785
-168.26 407.58 0.662730268435553
-140.3 407.58 0.134950768202543
-112.34 407.58 0.643096782267094
-84.38 407.58 0.11978110880591
-56.42 407.58 0.682067468762398
-28.46 407.58 0.359081109054387
-0.5 407.58 0.25093652610667
27.46 407.58 0.0176149634644389
55.42 407.58 0.545994418207556
83.38 407.58 0.602338917786255
111.34 407.58 0.613004945684224
139.3 407.58 0.445212797028944
167.26 407.58 0.692384251626208
195.22 407.58 0.477552790893242
223.18 407.58 0.713787394808605
251.14 407.58 0.397948439931497
279.1 407.58 0.582653430523351
307.06 407.58 0.712856955360621
335.02 407.58 0.713788649067283
-336.02 435.54 0.220985184423625
-308.06 435.54 0.307681011967361
-280.1 435.54 0.46413426916115
-252.14 435.54 0.562895253766328
-224.18 435.54 0.966932190116495
-196.22 435.54 0.113434833474457
-168.26 435.54 0.248045830754563
-140.3 435.54 0.0771191923413426
-112.34 435.54 0.524302305653691
-84.38 435.54 0.415928785689175
-56.42 435.54 0.861651005689055
-28.46 435.54 0.0730697147082537
-0.5 435.54 0.291809855261818
27.46 435.54 0.387156485579908
55.42 435.54 0.922974874498323
83.38 435.54 0.276977053377777
111.34 435.54 0.25741120101884
139.3 435.54 0.360544345574453
167.26 435.54 0.891541216522455
195.22 435.54 0.399735638406128
223.18 435.54 0.230146796442568
251.14 435.54 0.471193530131131
279.1 435.54 0.573280279757455
307.06 435.54 0.110201547853649
335.02 435.54 0.354425808414817
-336.02 463.5 0.47994887502864
-308.06 463.5 0.226847903802991
-280.1 463.5 0.107421904802322
-252.14 463.5 0.881813961314037
-224.18 463.5 0.118919437285513
-196.22 463.5 0.934024778660387
-168.26 463.5 0.142980356467888
-140.3 463.5 0.123300815466791
-112.34 463.5 0.509643490426242
-84.38 463.5 0.054763714550063
-56.42 463.5 0.633679082151502
-28.46 463.5 0.465586084639654
-0.5 463.5 0.0612968588247895
27.46 463.5 0.82551070372574
55.42 463.5 0.449216668494046
83.38 463.5 0.858210225822404
111.34 463.5 0.336231903871521
139.3 463.5 0.402855459135026
167.26 463.5 0.508954552467912
195.22 463.5 0.526547933695838
223.18 463.5 0.18510863580741
251.14 463.5 0.482249615248293
279.1 463.5 0.195178423542529
307.06 463.5 0.840576666640118
335.02 463.5 0.383037352701649
-336.02 491.46 0.623294874792919
-308.06 491.46 0.394362787017599
-280.1 491.46 0.210589008172974
-252.14 491.46 0.162344485754147
-224.18 491.46 0.00798214040696621
-196.22 491.46 0.673027802957222
-168.26 491.46 0.275504890130833
-140.3 491.46 0.45034132571891
-112.34 491.46 0.32969107478857
-84.38 491.46 0.929155120393261
-56.42 491.46 0.649194697849452
-28.46 491.46 0.990617375355214
-0.5 491.46 0.771715758368373
27.46 491.46 0.972592858830467
55.42 491.46 0.410785181680694
83.38 491.46 0.363070369232446
111.34 491.46 0.35880062286742
139.3 491.46 0.520757525227964
167.26 491.46 0.44370816857554
195.22 491.46 0.901316838338971
223.18 491.46 0.58299937332049
251.14 491.46 0.888667314779013
279.1 491.46 0.292686335276812
307.06 491.46 0.869094365043566
335.02 491.46 0.651683406205848
-336.02 519.42 0.75848997826688
-308.06 519.42 0.436900668544695
-280.1 519.42 0.263654334237799
-252.14 519.42 0.347793605411425
-224.18 519.42 0.66320611233823
-196.22 519.42 0.011690795654431
-168.26 519.42 0.137723324587569
-140.3 519.42 0.912246256135404
-112.34 519.42 0.0357521856203675
-84.38 519.42 0.0863812549505383
-56.42 519.42 0.984394640661776
-28.46 519.42 0.765039331978187
-0.5 519.42 0.97457260475494
27.46 519.42 0.259780120337382
55.42 519.42 0.184190293774009
83.38 519.42 0.406760230194777
111.34 519.42 0.617448107805103
139.3 519.42 0.27246853755787
167.26 519.42 0.600546330446377
195.22 519.42 0.289409060496837
223.18 519.42 0.905000858008862
251.14 519.42 0.0521694996859878
279.1 519.42 0.759942044503987
307.06 519.42 0.672748774057254
335.02 519.42 0.454702158458531
-336.02 547.38 0.153805310605094
-308.06 547.38 0.20694127981551
-280.1 547.38 0.362256929976866
-252.14 547.38 0.653486659750342
-224.18 547.38 0.740351984743029
-196.22 547.38 0.544991303700954
-168.26 547.38 0.633085055276752
-140.3 547.38 0.628470421070233
-112.34 547.38 0.493968897731975
-84.38 547.38 0.729384759441018
-56.42 547.38 0.214772953884676
-28.46 547.38 0.615985786309466
-0.5 547.38 0.627775080036372
27.46 547.38 0.715116350678727
55.42 547.38 0.407801990397274
83.38 547.38 0.915673960465938
111.34 547.38 0.732392132747918
139.3 547.38 0.239458113443106
167.26 547.38 0.278157423716038
195.22 547.38 0.87106400821358
223.18 547.38 0.679237794131041
251.14 547.38 0.00588874029926956
279.1 547.38 0.921170107088983
307.06 547.38 0.0499493097886443
335.02 547.38 0.488500795327127
-336.02 575.34 0.902968018082902
-308.06 575.34 0.141807333566248
-280.1 575.34 0.43580263457261
-252.14 575.34 0.0634665789548308
-224.18 575.34 0.184554847888649
-196.22 575.34 0.303791794227436
-168.26 575.34 0.426499214489013
-140.3 575.34 0.401671670610085
-112.34 575.34 0.000972530571743846
-84.38 575.34 0.0903622671030462
-56.42 575.34 0.707219991600141
-28.46 575.34 0.11964161042124
-0.5 575.34 0.00319235934875906
27.46 575.34 0.958555383607745
55.42 575.34 0.342287329956889
83.38 575.34 0.512015069602057
111.34 575.34 0.867852478753775
139.3 575.34 0.959993563126773
167.26 575.34 0.826929602771997
195.22 575.34 0.589058822253719
223.18 575.34 0.17471380229108
251.14 575.34 0.153358198003843
279.1 575.34 0.673673501936719
307.06 575.34 0.733406595187262
335.02 575.34 0.932999677257612
